id,company,title,remote,location,city,state,zip,created_at,apply_email,apply_url,purchaser_email,company_url,transaction_price,revenue_share,expiration_date,featured,applicants_count,apply_link_click_count,views,url,reference,status,display_salary,salary_min,salary_max,salary_timeframe,salary_description,published_at,source_name
53595233,"Kiss Products, Inc.","Assistant Manager, Social Media Comm Mgmt",on_site,"Port Washington, NY, USA",Port Washington,New York,"",2021-03-08 14:04:12 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,1,10,https://www.influencermarketingsociety.com/jobs/53595233-assistant-manager-social-media-comm-mgmt-at-kiss-products-inc,,published,true,,,annually,,2021-03-08 14:04:00 UTC,admin
53335425,Squishy Robotics,Social Media Content Producer Intern,on_site,"Berkeley, CA, USA",Berkeley,California,"",2021-03-05 16:08:14 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,4,0,15,https://www.influencermarketingsociety.com/jobs/53335425-social-media-content-producer-intern-at-squishy-robotics,,published,true,,,annually,,2021-03-05 16:08:00 UTC,admin
53335325,Raycon Inc.,"Influencer & Partnerships Manager - Raycon, Inc.",on_site,"New York, NY, USA",New York,New York,"",2021-03-05 16:02:05 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,2,0,18,https://www.influencermarketingsociety.com/jobs/53335325-influencer-partnerships-manager-raycon-inc-at-raycon-inc,,published,true,,,annually,,2021-03-05 16:02:00 UTC,admin
53332887,BOCA Communications,PR Agency Vice President,on_site,"San Francisco, CA, USA",San Francisco,California,"",2021-03-05 15:38:41 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,8,https://www.influencermarketingsociety.com/jobs/53332887-pr-agency-vice-president-at-boca-communications,,published,true,,,annually,,2021-03-05 15:38:00 UTC,admin
53331779,Four Hands,Social Media and PR Manager,on_site,"Houston, TX, USA",Houston,Texas,"",2021-03-05 15:35:06 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,4,0,43,https://www.influencermarketingsociety.com/jobs/53331779-social-media-and-pr-manager-at-four-hands,,published,true,,,annually,,2021-03-05 15:35:00 UTC,admin
53331514,Cutback Coach,Growth Marketing Manager,on_site,"San Francisco, CA, USA",San Francisco,California,"",2021-03-05 15:31:52 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,4,https://www.influencermarketingsociety.com/jobs/53331514-growth-marketing-manager-at-cutback-coach,,published,true,,,annually,,2021-03-05 15:31:00 UTC,admin
53331311,Sayn Beauty,Marketing And Public Relations Specialist,on_site,"Jacksonville, FL, USA",Jacksonville,Florida,"",2021-03-05 15:28:32 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,7,0,67,https://www.influencermarketingsociety.com/jobs/53331311-marketing-and-public-relations-specialist-at-sayn-beauty,,published,true,,,annually,,2021-03-05 15:28:00 UTC,admin
53331293,Indygo,Social Media Manager,on_site,"Portland, OR, USA",Portland,Oregon,"",2021-03-05 15:26:04 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,5,0,31,https://www.influencermarketingsociety.com/jobs/53331293-social-media-manager-at-indygo,,published,true,,,annually,,2021-03-05 15:26:00 UTC,admin
53331268,REQ,"Account Supervisor, Public Relations",on_site,"Virginia Beach, VA, USA",Virginia Beach,Virginia,"",2021-03-05 15:13:59 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/53331268-account-supervisor-public-relations-at-req,,published,true,,,annually,,2021-03-05 15:13:00 UTC,admin
53331262,Coty,"Assistant Marketing Manager, US Marc Jacobs Fragrance",on_site,"New York, NY, USA",New York,New York,"",2021-03-05 15:10:45 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,2,2,23,https://www.influencermarketingsociety.com/jobs/53331262-assistant-marketing-manager-us-marc-jacobs-fragrance-at-coty,,published,true,,,annually,,2021-03-05 15:10:00 UTC,admin
53331255,Base Beauty Creative Agency™,Affiliate Marketing Consultant (Beauty),on_site,"New York, NY, USA",New York,New York,"",2021-03-05 15:08:13 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,27,https://www.influencermarketingsociety.com/jobs/53331255-affiliate-marketing-consultant-beauty-at-base-beauty-creative-agency,,published,true,,,annually,,2021-03-05 15:08:00 UTC,admin
53331254,JustFab,"Senior Director, Growth - JustFab and ShoeDazzle",on_site,"El Segundo, CA, USA",El Segundo,California,"",2021-03-05 15:06:19 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,64,https://www.influencermarketingsociety.com/jobs/53331254-senior-director-growth-justfab-and-shoedazzle-at-justfab,,published,true,,,annually,,2021-03-05 15:06:00 UTC,admin
53331243,ShopShops,Social Media Manager - ShopShops,on_site,"New York, NY, USA",New York,New York,"",2021-03-05 15:02:41 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,6,https://www.influencermarketingsociety.com/jobs/53331243-social-media-manager-shopshops-at-shopshops,,published,true,,,annually,,2021-03-05 15:02:00 UTC,admin
53331225,Interactive Resources - iR,Content Manager - Community Manager,on_site,"Austin, TX, USA",Austin,Texas,"",2021-03-05 14:55:32 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,9,https://www.influencermarketingsociety.com/jobs/53331225-content-manager-community-manager-at-interactive-resources-ir,,published,true,,,annually,,2021-03-05 14:55:00 UTC,admin
53243079,Noun Agency,Assistant Account Executive / Influencer Marketing,full,"New York, NY, USA",New York,New York,"",2021-03-04 20:43:07 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,6,0,59,https://www.influencermarketingsociety.com/jobs/53243079-assistant-account-executive-influencer-marketing-at-noun-agency,,published,true,,,annually,,2021-03-04 20:43:00 UTC,admin
53242745,The Estée Lauder Companies Inc.,"Assistant Manager, Global Communications, La Mer",on_site,"New York, NY, USA",New York,New York,"",2021-03-04 20:37:22 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,4,2,75,https://www.influencermarketingsociety.com/jobs/53242745-assistant-manager-global-communications-la-mer-at-the-estee-lauder-companies-inc,,published,true,,,annually,,2021-03-04 20:37:00 UTC,admin
53242594,L'ANZA Healing Haircare / DAVEXLABS LLC,Marketing Coordinator,on_site,"Santa Monica, CA, USA",Santa Monica,California,"",2021-03-04 20:34:27 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,7,https://www.influencermarketingsociety.com/jobs/53242594-marketing-coordinator-at-l-anza-healing-haircare-davexlabs-llc,,published,true,,,annually,,2021-03-04 20:34:00 UTC,admin
53242337,Valany Food Packaging,Social Media Manager,on_site,"Miami, FL, USA",Miami,Florida,"",2021-03-04 20:28:18 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,5,https://www.influencermarketingsociety.com/jobs/53242337-social-media-manager-at-valany-food-packaging,,published,true,,,annually,,2021-03-04 20:28:00 UTC,admin
52777075,Edelman,Senior Vice President – Digital Public Affairs,on_site,"Dallas, TX, USA",Dallas,Texas,"",2021-03-01 21:34:28 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,24,https://www.influencermarketingsociety.com/jobs/52777075-senior-vice-president-digital-public-affairs-at-edelman,,published,true,,,annually,,2021-03-01 21:34:00 UTC,admin
52776561,Hewlett Packard Enterprise,Global Campaign Manager,on_site,"California, USA","",California,"",2021-03-01 21:27:10 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/52776561-global-campaign-manager-at-hewlett-packard-enterprise,,published,true,,,annually,,2021-03-01 21:27:00 UTC,admin
52776204,Power Digital Marketing,Public Relations Strategist,on_site,"San Diego, CA, USA",San Diego,California,"",2021-03-01 21:21:21 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,3,14,https://www.influencermarketingsociety.com/jobs/52776204-public-relations-strategist-at-power-digital-marketing,,published,true,,,annually,,2021-03-01 21:21:00 UTC,admin
52776183,Digital Media Management,"Account Supervisor, TV/Streaming",on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-03-01 21:17:55 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,0,https://www.influencermarketingsociety.com/jobs/52776183-account-supervisor-tv-streaming-at-digital-media-management,,published,true,,,annually,,2021-03-01 21:17:00 UTC,admin
52776166,OtO Lawn,Marketing Manager,on_site,"Austin, TX, USA",Austin,Texas,"",2021-03-01 21:15:35 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,6,https://www.influencermarketingsociety.com/jobs/52776166-marketing-manager-at-oto-lawn,,published,true,,,annually,,2021-03-01 21:15:00 UTC,admin
52776157,Midtown Association,Crawford & Company,on_site,"Sacramento, CA, USA",Sacramento,California,"",2021-03-01 21:13:28 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,13,https://www.influencermarketingsociety.com/jobs/52776157-crawford-company-at-midtown-association,,published,true,,,annually,,2021-03-01 21:13:00 UTC,admin
52776154,Crawford & Company,Marketing Director,on_site,"Atlanta, GA, USA",Atlanta,Georgia,"",2021-03-01 21:10:06 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/52776154-marketing-director-at-crawford-company,,published,true,,,annually,,2021-03-01 21:10:00 UTC,admin
52776149,Marketing Director,Marketing Director,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-03-01 21:01:18 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,15,0,149,https://www.influencermarketingsociety.com/jobs/52776149-marketing-director-at-marketing-director,,published,true,,,annually,,2021-03-01 21:01:00 UTC,admin
52776141,Kao Corporation,Digital & Social Media Coordinator,on_site,"New York, NY, USA",New York,New York,"",2021-03-01 20:57:10 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,3,6,49,https://www.influencermarketingsociety.com/jobs/52776141-digital-social-media-coordinator-at-kao-corporation,,published,true,,,annually,,2021-03-01 20:57:00 UTC,admin
52776136,JB Marketing and Consulting,Social Media Marketing Intern,on_site,"Orange County, CA, USA","",California,"",2021-03-01 20:49:30 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,19,0,148,https://www.influencermarketingsociety.com/jobs/52776136-social-media-marketing-intern-at-jb-marketing-and-consulting,,published,true,,,annually,,2021-03-01 20:49:00 UTC,admin
52776135,Madison Strategies Group,JobsFirst Program Coordinator,on_site,"Tulsa, OK, USA",Tulsa,Oklahoma,"",2021-03-01 20:46:39 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,0,https://www.influencermarketingsociety.com/jobs/52776135-jobsfirst-program-coordinator-at-madison-strategies-group,,published,true,,,annually,,2021-03-01 20:46:00 UTC,admin
52776129,imre,Senior Social Marketing Program Manager(imre Health),on_site,"Philadelphia, PA, USA",Philadelphia,Pennsylvania,"",2021-03-01 20:41:53 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,2,https://www.influencermarketingsociety.com/jobs/52776129-senior-social-marketing-program-manager-imre-health-at-imre,,published,true,,,annually,,2021-03-01 20:41:00 UTC,admin
52776121,Jasper Paul PR & Marketing,Senior Account Executive,on_site,"St. Louis, MO, USA",Saint Louis,Missouri,"",2021-03-01 20:35:18 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,5,https://www.influencermarketingsociety.com/jobs/52776121-senior-account-executive-at-jasper-paul-pr-marketing,,published,true,,,annually,,2021-03-01 20:35:00 UTC,admin
52776118,Crunchies Natural Food Company,Social Media Consultant,on_site,United States,"","","",2021-03-01 20:32:11 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,11,https://www.influencermarketingsociety.com/jobs/52776118-social-media-consultant-at-crunchies-natural-food-company,,published,true,,,annually,,2021-03-01 20:32:00 UTC,admin
52776115,The Psychology Group Fort Lauderdale,Licensed Mental Health Therapist | 4 Day workweek,on_site,"Fort Lauderdale, FL, USA",Fort Lauderdale,Florida,"",2021-03-01 20:29:28 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/52776115-licensed-mental-health-therapist-4-day-workweek-at-the-psychology-group-fort-lauderdale,,published,true,"$60,000","$110,000",annually,,2021-03-01 20:29:00 UTC,admin
52776112,Rose International,Social Media Manager,on_site,"San Diego, CA, USA",San Diego,California,"",2021-03-01 20:25:41 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,9,https://www.influencermarketingsociety.com/jobs/52776112-social-media-manager-at-rose-international,,published,true,,,annually,,2021-03-01 20:25:00 UTC,admin
52776031,"TDi Technologies, Inc.",Marketing and Communications Manager,on_site,"Plano, TX, USA",Plano,Texas,"",2021-03-01 20:22:25 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,0,https://www.influencermarketingsociety.com/jobs/52776031-marketing-and-communications-manager-at-tdi-technologies-inc,,published,true,,,annually,,2021-03-01 20:22:00 UTC,admin
52776029,Össur,"Manager, Digital & Social Media",on_site,"Lake Forest, CA, USA",Lake Forest,California,"",2021-03-01 20:19:41 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,1,https://www.influencermarketingsociety.com/jobs/52776029-manager-digital-social-media-at-ossur,,published,true,,,annually,,2021-03-01 20:19:00 UTC,admin
52613364,Tapas Media,Social Media Manager,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-28 12:28:01 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,1,30,https://www.influencermarketingsociety.com/jobs/52613364-social-media-manager-at-tapas-media,,published,true,,,annually,,2021-02-28 12:28:00 UTC,admin
52613278,Le Vian,Social Media Associate,on_site,"Great Neck, NY, USA",Great Neck,New York,"",2021-02-28 12:22:20 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,3,https://www.influencermarketingsociety.com/jobs/52613278-social-media-associate-at-le-vian,,published,true,,,annually,,2021-02-28 12:22:00 UTC,admin
52612731,"The Joseph, a Luxury Collection Hotel, Nashville",Marketing Manager,on_site,"Nashville, TN, USA",Nashville,Tennessee,"",2021-02-28 12:14:29 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,16,0,127,https://www.influencermarketingsociety.com/jobs/52612731-marketing-manager-at-the-joseph-a-luxury-collection-hotel-nashville,,published,true,,,annually,,2021-02-28 12:14:00 UTC,admin
52612730,Joybees Footwear,Marketing Brand Manager,on_site,"Denver, CO, USA",Denver,Colorado,"",2021-02-28 12:12:03 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,5,https://www.influencermarketingsociety.com/jobs/52612730-marketing-brand-manager-at-joybees-footwear,,published,true,,,annually,,2021-02-28 12:12:00 UTC,admin
52612727,a.k.a. Brands,Influencer & Content Coordinator,on_site,"Newark, NJ, USA",Newark,New Jersey,"",2021-02-28 12:09:17 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,18,https://www.influencermarketingsociety.com/jobs/52612727-influencer-content-coordinator-at-a-k-a-brands,,published,true,,,annually,,2021-02-28 12:09:00 UTC,admin
52612726,Sony Music Entertainment,Soundtracks Digital Marketing Assistant,on_site,"New York, NY, USA",New York,New York,"",2021-02-28 12:07:06 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,3,0,20,https://www.influencermarketingsociety.com/jobs/52612726-soundtracks-digital-marketing-assistant-at-sony-music-entertainment,,published,true,,,annually,,2021-02-28 12:07:00 UTC,admin
52612725,Netflix,"Specialist, Digital Publicity",on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-28 12:05:13 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,4,46,https://www.influencermarketingsociety.com/jobs/52612725-specialist-digital-publicity-at-netflix,,published,true,,,annually,,2021-02-28 12:05:00 UTC,admin
52612724,Dolls Kill,Influencer Marketing Manager,on_site,"San Francisco, CA, USA",San Francisco,California,"",2021-02-28 12:03:32 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,2,0,41,https://www.influencermarketingsociety.com/jobs/52612724-influencer-marketing-manager-at-dolls-kill,,published,true,,,annually,,2021-02-28 12:03:00 UTC,admin
52557331,Adobe,Product Manager - Lightroom Mobile,on_site,"San Francisco, CA, USA",San Francisco,California,"",2021-02-27 18:19:36 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,2,https://www.influencermarketingsociety.com/jobs/52557331-product-manager-lightroom-mobile-at-adobe,,published,true,,,annually,,2021-02-27 18:19:00 UTC,admin
52557264,Freedom House,Social Media & Communications Intern,on_site,"Washington, D.C., USA",Washington,District of Columbia,"",2021-02-27 18:17:03 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,13,https://www.influencermarketingsociety.com/jobs/52557264-social-media-communications-intern-at-freedom-house,,published,true,,,annually,,2021-02-27 18:17:00 UTC,admin
52557042,Blue Cross Blue Shield Association,"Associate Consultant, Reputation Strategy and Plan Engagement",on_site,"Chicago, IL, USA",Chicago,Illinois,"",2021-02-27 18:12:05 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,29,https://www.influencermarketingsociety.com/jobs/52557042-associate-consultant-reputation-strategy-and-plan-engagement-at-blue-cross-blue-shield-association,,published,true,,,annually,,2021-02-27 18:12:00 UTC,admin
52557025,United Artists Releasing,"Director, Social Media (Digital Marketing)",on_site,"West Hollywood, CA, USA",West Hollywood,California,"",2021-02-27 17:52:37 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,9,0,107,https://www.influencermarketingsociety.com/jobs/52557025-director-social-media-digital-marketing-at-united-artists-releasing,,published,true,,,annually,,2021-02-27 17:52:00 UTC,admin
52552995,Lodgic Everyday,Community Marketing Manager,on_site,"Madison, WI, USA",Madison,Wisconsin,"",2021-02-27 17:10:44 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,5,0,34,https://www.influencermarketingsociety.com/jobs/52552995-community-marketing-manager-at-lodgic-everyday,,published,true,"$47,000","$57,000",annually,,2021-02-27 17:10:00 UTC,admin
52552632,Tone It Up,Director of Social Media,on_site,"Manhattan Beach, CA, USA",Manhattan Beach,California,"",2021-02-27 17:05:53 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,7,0,122,https://www.influencermarketingsociety.com/jobs/52552632-director-of-social-media-at-tone-it-up,,published,true,,,annually,,2021-02-27 17:05:00 UTC,admin
52551981,Secureworks,Media Relations/Influencer Relations Consultant- Secureworks- US Remote,full,United States,"","","",2021-02-27 16:59:50 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,true,0,3,12,https://www.influencermarketingsociety.com/jobs/52551981-media-relations-influencer-relations-consultant-secureworks-us-remote-at-secureworks,,published,true,,,annually,,2021-02-27 16:59:00 UTC,admin
52550504,NYC Ferry,Social Media Content Producer/ Project Coordinator,on_site,"Brooklyn, NY, USA",New York,New York,"",2021-02-27 16:52:56 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,1,41,https://www.influencermarketingsociety.com/jobs/52550504-social-media-content-producer-project-coordinator-at-nyc-ferry,,published,true,,,annually,,2021-02-27 16:52:00 UTC,admin
52549842,Sizigi,Social Media Marketer,on_site,United States,"","","",2021-02-27 16:49:14 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,2,https://www.influencermarketingsociety.com/jobs/52549842-social-media-marketer-at-sizigi,,published,true,,,annually,,2021-02-27 16:49:00 UTC,admin
52549510,Wearme,Social Media Director,on_site,"Oakland, CA, USA",Oakland,California,"",2021-02-27 16:45:56 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,2,https://www.influencermarketingsociety.com/jobs/52549510-social-media-director-at-wearme,,published,true,,,annually,,2021-02-27 16:45:00 UTC,admin
52548759,ARPR,Jr. Account Coordinator,on_site,"Atlanta, GA, USA",Atlanta,Georgia,"",2021-02-27 16:43:52 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,9,https://www.influencermarketingsociety.com/jobs/52548759-jr-account-coordinator-at-arpr,,published,true,,,annually,,2021-02-27 16:43:00 UTC,admin
52547581,"Amen Clinics, Inc.",Social Media Coordinator,on_site,"Costa Mesa, CA, USA",Costa Mesa,California,"",2021-02-27 16:33:31 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,3,0,12,https://www.influencermarketingsociety.com/jobs/52547581-social-media-coordinator-at-amen-clinics-inc,,published,true,,,annually,,2021-02-27 16:33:00 UTC,admin
52547252,WEBTOON,"Social Media Community Manager, User Acquisition",on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-27 16:31:02 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,8,https://www.influencermarketingsociety.com/jobs/52547252-social-media-community-manager-user-acquisition-at-webtoon,,published,true,,,annually,,2021-02-27 16:31:00 UTC,admin
52547004,WWE,"Manager, Global Marketing",on_site,"Stamford, CT, USA",Stamford,Connecticut,"",2021-02-27 16:28:27 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,18,1,188,https://www.influencermarketingsociety.com/jobs/52547004-manager-global-marketing-at-wwe,,published,true,,,annually,,2021-02-27 16:28:00 UTC,admin
52545486,Happiest Baby (the maker of SNOO),Social Media Manager,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-27 16:19:17 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,0,0,5,https://www.influencermarketingsociety.com/jobs/52545486-social-media-manager-at-happiest-baby-the-maker-of-snoo,,published,true,,,annually,,2021-02-27 16:19:00 UTC,admin
52544995,Welk Resorts,Social Media Specialist,on_site,"Branson, MO, USA",Branson,Missouri,"",2021-02-27 16:16:16 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,6,0,38,https://www.influencermarketingsociety.com/jobs/52544995-social-media-specialist-at-welk-resorts,,published,true,,,annually,,2021-02-27 16:16:00 UTC,admin
52544756,Pixi Inc.,Social Media Associate Manager,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-27 16:13:18 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,6,0,43,https://www.influencermarketingsociety.com/jobs/52544756-social-media-associate-manager-at-pixi-inc,,published,true,,,annually,,2021-02-27 16:13:00 UTC,admin
52543859,Better Booch,Social Media Marketing Specialist,on_site,"Los Angeles, CA, USA",Los Angeles,California,"",2021-02-27 16:08:54 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,8,0,74,https://www.influencermarketingsociety.com/jobs/52543859-social-media-marketing-specialist-at-better-booch,,published,true,,,annually,,2021-02-27 16:08:00 UTC,admin
52422285,Aquent,Director of Social Media,on_site,"Illinois, USA","",Illinois,"",2021-02-26 23:10:45 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,3,https://www.influencermarketingsociety.com/jobs/52422285-director-of-social-media-at-aquent,,published,true,"$120,000","$150,000",annually,,2021-02-26 23:10:00 UTC,admin
52422252,the LEGO Group,"Manager, Digital Marketing - Americas",on_site,"Enfield, CT, USA",Enfield,Connecticut,"",2021-02-26 23:07:10 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,2,15,https://www.influencermarketingsociety.com/jobs/52422252-manager-digital-marketing-americas-at-the-lego-group,,published,true,,,annually,,2021-02-26 23:07:00 UTC,admin
52422232,BIGGBY COFFEE,Social Media Marketing Manager,on_site,"East Lansing, MI, USA",East Lansing,Michigan,"",2021-02-26 23:04:40 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,3,0,12,https://www.influencermarketingsociety.com/jobs/52422232-social-media-marketing-manager-at-biggby-coffee,,published,true,,,annually,,2021-02-26 23:04:00 UTC,admin
52422100,Direct.me,Influencer Recruiter and Talent Manager,on_site,"Tucson, AZ, USA",Tucson,Arizona,"",2021-02-26 23:02:10 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,1,0,4,https://www.influencermarketingsociety.com/jobs/52422100-influencer-recruiter-and-talent-manager-at-direct-me,,published,true,"$30,000",,annually,,2021-02-26 23:02:00 UTC,admin
52421773,Godfrey Sanders PR ,Influencer + PR Specialist,on_site,"Newport Beach, CA, USA",Newport Beach,California,"",2021-02-26 22:58:05 UTC,info@influencermarketingsociety.com,,info@influencermarketingsociety.com,,,,2030-12-31 18:24:00 UTC,false,8,0,68,https://www.influencermarketingsociety.com/jobs/52421773-influencer-pr-specialist-at-godfrey-sanders-pr,,published,true,,,annually,,2021-02-26 22:58:00 UTC,admin
